,ID,vendor+AF8-id,pickup+AF8-loc,drop+AF8-loc,driver+AF8-tip,mta+AF8-tax,distance,pickup+AF8-time,drop+AF8-time,num+AF8-passengers,toll+AF8-amount,payment+AF8-method,rate+AF8-code,stored+AF8-flag,extra+AF8-charges,improvement+AF8-charge,total+AF8-amount
1954,1954,1,141.0,161.0,0.0,0.5,1.4,4/4/2017 8:26,4/4/2017 8:43,2.0,0.0,2.0,1.0,N,0.0,0.3,11.8
1955,1955,1,233.0,230.0,1.85,0.5,1.2,4/7/2017 8:17,4/7/2017 8:28,1.0,0.0,1.0,1.0,N,0.0,0.3,11.15
1956,1956,2,186.0,262.0,3.26,0.5,3.77,4/5/2017 23:06,4/5/2017 23:24,1.0,0.0,1.0,1.0,N,0.5,0.3,19.56
1957,1957,2,50.0,239.0,0.0,0.5,1.58,4/6/2017 21:36,4/6/2017 21:42,2.0,0.0,2.0,1.0,N,0.5,0.3,8.3
1958,1958,2,229.0,170.0,1.56,0.5,1.38,4/3/2017 19:33,4/3/2017 19:38,1.0,0.0,1.0,1.0,N,1.0,0.3,9.36
1959,1959,1,162.0,230.0,0.0,0.5,1.3,4/4/2017 11:19,4/4/2017 11:50,1.0,0.0,2.0,1.0,N,0.0,0.3,18.8
1960,1960,2,263.0,43.0,1.56,0.5,0.63,4/7/2017 12:11,4/7/2017 12:20,1.0,0.0,1.0,1.0,N,0.0,0.3,9.36
1961,1961,1,229.0,237.0,2.0,0.5,1.5,4/4/2017 11:05,4/4/2017 11:21,1.0,0.0,1.0,1.0,N,0.0,0.3,13.8
1962,1962,1,211.0,181.0,5.05,0.5,5.5,4/6/2017 1:51,4/6/2017 2:06,1.0,0.0,1.0,1.0,N,0.5,0.3,25.35
1963,1963,2,137.0,79.0,0.0,0.5,1.08,4/3/2017 14:33,4/3/2017 14:40,1.0,0.0,2.0,1.0,N,0.0,0.3,7.3
1964,1964,2,152.0,166.0,0.0,0.5,1.2,4/4/2017 21:07,4/4/2017 21:14,5.0,0.0,2.0,1.0,N,0.5,0.3,7.8
1965,1965,1,41.0,41.0,5.0,0.5,0.0,4/6/2017 15:07,4/6/2017 15:07,2.0,5.76,1.0,2.0,N,0.0,0.3,63.56
1966,1966,2,186.0,163.0,1.96,0.5,1.56,4/3/2017 8:05,4/3/2017 8:16,1.0,0.0,1.0,1.0,N,0.0,0.3,11.76
1967,1967,2,13.0,163.0,0.0,0.5,4.74,4/6/2017 5:54,4/6/2017 6:07,2.0,0.0,2.0,1.0,N,0.5,0.3,16.3
1968,1968,2,239.0,161.0,1.96,0.5,1.82,4/6/2017 22:10,4/6/2017 22:19,1.0,0.0,1.0,1.0,N,0.5,0.3,11.76
1969,1969,1,50.0,125.0,3.55,0.5,3.0,4/3/2017 15:34,4/3/2017 15:50,1.0,0.0,1.0,1.0,N,0.0,0.3,17.85
1970,1970,1,163.0,161.0,0.0,0.5,0.4,4/5/2017 21:39,4/5/2017 21:42,2.0,0.0,2.0,1.0,N,0.5,0.3,5.3
1971,1971,2,236.0,238.0,0.0,0.5,1.15,4/3/2017 7:40,4/3/2017 7:48,6.0,0.0,2.0,1.0,N,0.0,0.3,7.8
1972,1972,2,68.0,100.0,3.09,0.5,1.81,4/7/2017 1:44,4/7/2017 1:54,1.0,0.0,1.0,1.0,N,0.5,0.3,13.39
1973,1973,1,161.0,230.0,0.0,0.5,0.5,4/5/2017 6:58,4/5/2017 7:02,1.0,0.0,2.0,1.0,N,0.0,0.3,5.3
1974,1974,2,170.0,161.0,1.95,0.5,0.69,4/3/2017 17:48,4/3/2017 17:54,2.0,0.0,1.0,1.0,N,1.0,0.3,9.75
1975,1975,2,142.0,237.0,2.86,0.5,1.17,4/4/2017 11:36,4/4/2017 11:57,6.0,0.0,1.0,1.0,N,0.0,0.3,17.16
1976,1976,2,142.0,237.0,1.02,0.5,0.87,4/6/2017 20:38,4/6/2017 20:43,2.0,0.0,1.0,1.0,N,0.5,0.3,7.82
1977,1977,1,237.0,236.0,1.25,0.5,1.2,4/3/2017 20:55,4/3/2017 20:58,1.0,0.0,1.0,1.0,N,0.5,0.3,7.55
1978,1978,2,140.0,138.0,0.0,0.5,7.45,4/4/2017 11:33,4/4/2017 12:00,2.0,0.0,2.0,1.0,N,0.0,0.3,27.3
1979,1979,1,132.0,137.0,10.0,0.5,17.2,4/4/2017 20:03,4/4/2017 20:34,3.0,5.76,1.0,2.0,N,0.0,0.3,68.56
1980,1980,2,231.0,114.0,1.66,0.5,1.19,4/3/2017 20:50,4/3/2017 20:57,2.0,0.0,1.0,1.0,N,0.5,0.3,9.96
1981,1981,2,186.0,163.0,2.76,0.5,1.36,4/6/2017 12:27,4/6/2017 12:47,1.0,0.0,1.0,1.0,N,0.0,0.3,16.56
1982,1982,1,148.0,181.0,3.15,0.5,4.0,4/6/2017 23:34,4/6/2017 23:48,2.0,0.0,1.0,1.0,N,0.5,0.3,18.95
1983,1983,2,237.0,142.0,1.0,0.5,1.37,4/4/2017 0:05,4/4/2017 0:10,1.0,0.0,1.0,1.0,N,0.5,0.3,8.8
1984,1984,1,233.0,137.0,2.15,0.5,1.1,4/6/2017 11:14,4/6/2017 11:22,2.0,0.0,1.0,1.0,N,0.0,0.3,9.45
1985,1985,2,114.0,234.0,1.0,0.5,1.13,4/6/2017 10:46,4/6/2017 10:57,1.0,0.0,1.0,1.0,N,0.0,0.3,10.3
1986,1986,1,161.0,164.0,1.0,0.5,1.0,4/4/2017 14:08,4/4/2017 14:14,1.0,0.0,1.0,1.0,N,0.0,0.3,7.8
1987,1987,2,137.0,148.0,0.0,0.5,1.9,4/7/2017 11:52,4/7/2017 12:13,1.0,0.0,2.0,1.0,N,0.0,0.3,14.8
1988,1988,2,246.0,163.0,2.79,0.5,1.81,4/6/2017 4:36,4/6/2017 4:42,1.0,0.0,1.0,1.0,N,0.5,0.3,12.09
1989,1989,2,230.0,233.0,2.94,0.5,1.38,4/5/2017 21:34,4/5/2017 21:45,1.0,0.0,1.0,1.0,N,0.5,0.3,12.74
1990,1990,1,132.0,138.0,5.0,0.5,12.4,4/3/2017 12:28,4/3/2017 12:57,1.0,0.0,1.0,1.0,N,0.0,0.3,41.3
1991,1991,1,186.0,186.0,0.0,0.5,0.9,4/5/2017 22:24,4/5/2017 22:31,1.0,0.0,2.0,1.0,N,0.5,0.3,7.8
1992,1992,1,138.0,135.0,4.15,0.5,5.0,4/6/2017 19:32,4/6/2017 19:53,1.0,0.0,1.0,1.0,N,1.0,0.3,24.95
1993,1993,2,164.0,237.0,2.46,0.5,2.06,4/5/2017 12:11,4/5/2017 12:26,6.0,0.0,1.0,1.0,N,0.0,0.3,14.76
1994,1994,2,224.0,113.0,1.0,0.5,0.9,4/5/2017 11:53,4/5/2017 12:04,1.0,0.0,1.0,1.0,N,0.0,0.3,9.8
1995,1995,2,45.0,144.0,1.36,0.5,0.66,4/6/2017 1:22,4/6/2017 1:28,1.0,0.0,1.0,1.0,N,0.5,0.3,8.16
1996,1996,2,48.0,12.0,0.0,0.5,5.51,4/6/2017 8:02,4/6/2017 8:29,1.0,0.0,2.0,1.0,N,0.0,0.3,22.3
1997,1997,2,13.0,232.0,3.76,0.5,4.32,4/4/2017 22:55,4/4/2017 23:14,6.0,0.0,1.0,1.0,N,0.5,0.3,22.56
1998,1998,1,170.0,234.0,0.6,0.5,1.1,4/3/2017 22:05,4/3/2017 22:10,1.0,0.0,1.0,1.0,N,0.5,0.3,7.9
1999,1999,2,170.0,135.0,7.41,0.5,10.08,4/4/2017 22:57,4/4/2017 23:20,2.0,5.76,1.0,1.0,N,0.5,0.3,44.47
2000,2000,2,142.0,100.0,1.96,0.5,1.21,4/3/2017 10:31,4/3/2017 10:45,3.0,0.0,1.0,1.0,N,0.0,0.3,11.76
2001,2001,1,262.0,263.0,0.85,0.5,0.4,4/4/2017 8:32,4/4/2017 8:34,1.0,0.0,1.0,1.0,N,0.0,0.3,5.15
2002,2002,2,236.0,236.0,0.0,0.5,0.46,4/5/2017 18:13,4/5/2017 18:14,1.0,0.0,2.0,1.0,N,1.0,0.3,5.3
2003,2003,2,13.0,230.0,0.2,0.5,4.36,4/4/2017 5:38,4/4/2017 5:51,2.0,0.0,1.0,1.0,N,0.5,0.3,16.0
2004,2004,1,100.0,230.0,1.45,0.5,0.8,4/6/2017 7:33,4/6/2017 7:41,1.0,0.0,1.0,1.0,N,0.0,0.3,8.75
2005,2005,1,166.0,170.0,4.85,0.5,5.4,4/3/2017 20:00,4/3/2017 20:31,1.0,0.0,1.0,1.0,N,0.5,0.3,29.15
2006,2006,2,163.0,263.0,0.0,0.5,1.73,4/3/2017 18:48,4/3/2017 18:58,1.0,0.0,1.0,1.0,N,1.0,0.3,10.3
2007,2007,2,140.0,61.0,9.58,0.5,10.92,4/6/2017 13:23,4/6/2017 14:08,1.0,0.0,1.0,1.0,N,0.0,0.3,47.88
2008,2008,2,161.0,141.0,1.56,0.5,1.18,4/6/2017 14:10,4/6/2017 14:17,1.0,0.0,1.0,1.0,N,0.0,0.3,9.36
2009,2009,2,162.0,100.0,0.01,0.5,1.76,4/4/2017 11:39,4/4/2017 11:56,2.0,0.0,1.0,1.0,N,0.0,0.3,11.81
2010,2010,2,161.0,33.0,5.06,0.5,7.3,4/4/2017 21:16,4/4/2017 21:39,2.0,0.0,1.0,1.0,N,0.5,0.3,30.36
2011,2011,1,158.0,79.0,0.0,0.5,2.7,4/5/2017 1:52,4/5/2017 2:05,1.0,0.0,2.0,1.0,N,0.5,0.3,12.8
2012,2012,2,163.0,161.0,0.0,0.5,1.02,4/5/2017 21:03,4/5/2017 21:09,1.0,0.0,2.0,1.0,N,0.5,0.3,7.8
2013,2013,1,237.0,236.0,0.0,0.5,0.5,4/5/2017 14:27,4/5/2017 14:34,1.0,0.0,2.0,1.0,N,0.0,0.3,6.8
2014,2014,2,161.0,170.0,1.46,0.5,0.91,4/3/2017 12:17,4/3/2017 12:25,6.0,0.0,1.0,1.0,N,0.0,0.3,8.76
2015,2015,1,68.0,164.0,1.55,0.5,1.3,4/6/2017 4:31,4/6/2017 4:38,1.0,0.0,1.0,1.0,N,0.5,0.3,9.35
2016,2016,1,264.0,186.0,0.0,0.5,1.7,4/7/2017 13:02,4/7/2017 13:19,2.0,0.0,2.0,1.0,N,0.0,0.3,12.3
2017,2017,2,142.0,230.0,0.0,0.5,0.75,4/6/2017 14:05,4/6/2017 14:11,1.0,0.0,2.0,1.0,N,0.0,0.3,6.3
2018,2018,1,186.0,161.0,3.3,0.5,1.9,4/5/2017 17:29,4/5/2017 17:45,1.0,0.0,1.0,1.0,N,1.0,0.3,16.6
2019,2019,1,68.0,100.0,1.25,0.5,1.0,4/3/2017 22:54,4/3/2017 22:57,3.0,0.0,1.0,1.0,N,0.5,0.3,7.55
2020,2020,1,249.0,209.0,0.0,0.5,2.1,4/4/2017 0:36,4/4/2017 0:44,1.0,0.0,2.0,1.0,N,0.5,0.3,9.8
2021,2021,2,249.0,79.0,1.46,0.5,1.06,4/5/2017 1:49,4/5/2017 1:54,1.0,0.0,1.0,1.0,N,0.5,0.3,8.76
2022,2022,2,141.0,141.0,1.0,0.5,0.87,4/3/2017 21:24,4/3/2017 21:28,3.0,0.0,1.0,1.0,N,0.5,0.3,7.8
2023,2023,1,132.0,137.0,0.0,0.5,16.9,4/7/2017 13:15,4/7/2017 13:54,2.0,5.76,2.0,2.0,N,0.0,0.3,58.56
2024,2024,2,138.0,263.0,7.01,0.5,8.74,4/7/2017 0:15,4/7/2017 0:40,1.0,5.76,1.0,1.0,N,0.5,0.3,42.07
2025,2025,2,239.0,166.0,2.08,0.5,1.79,4/5/2017 20:45,4/5/2017 20:50,5.0,0.0,1.0,1.0,N,0.5,0.3,10.38
2026,2026,1,237.0,107.0,2.06,0.5,1.7,4/4/2017 21:31,4/4/2017 21:41,1.0,0.0,1.0,1.0,N,0.5,0.3,12.36
2027,2027,2,162.0,234.0,2.76,0.5,1.79,4/6/2017 10:39,4/6/2017 10:59,1.0,0.0,1.0,1.0,N,0.0,0.3,16.56
2028,2028,2,137.0,114.0,2.16,0.5,1.51,4/5/2017 18:43,4/5/2017 18:54,1.0,0.0,1.0,1.0,N,1.0,0.3,12.96
2029,2029,2,234.0,170.0,0.0,0.5,0.82,4/6/2017 21:27,4/6/2017 21:31,1.0,0.0,2.0,1.0,N,0.5,0.3,6.3
2030,2030,1,162.0,107.0,1.2,0.5,1.3,4/5/2017 17:12,4/5/2017 17:24,1.0,0.0,1.0,1.0,N,1.0,0.3,12.0
2031,2031,2,170.0,142.0,4.32,0.5,6.56,4/5/2017 19:50,4/5/2017 20:27,5.0,0.0,1.0,1.0,N,1.0,0.3,33.12
2032,2032,2,100.0,230.0,0.0,0.5,0.79,4/4/2017 11:27,4/4/2017 11:36,1.0,0.0,2.0,1.0,N,0.0,0.3,8.3
2033,2033,1,142.0,262.0,2.0,0.5,2.9,4/4/2017 23:04,4/4/2017 23:17,2.0,0.0,1.0,1.0,N,0.5,0.3,15.3
2034,2034,1,158.0,148.0,2.55,0.5,2.3,4/5/2017 23:58,4/6/2017 0:13,3.0,0.0,1.0,1.0,N,0.5,0.3,15.35
2035,2035,2,132.0,7.0,0.0,0.5,14.46,4/7/2017 6:51,4/7/2017 7:33,1.0,0.0,2.0,1.0,N,0.0,0.3,42.8
2036,2036,1,48.0,48.0,10.0,0.0,0.0,4/5/2017 2:23,4/5/2017 2:25,1.0,0.0,1.0,5.0,N,0.0,0.3,106.3
2037,2037,2,48.0,162.0,2.46,0.5,1.2,4/3/2017 8:19,4/3/2017 8:36,1.0,0.0,1.0,1.0,N,0.0,0.3,14.76
2038,2038,1,79.0,37.0,4.35,0.5,4.4,4/6/2017 0:10,4/6/2017 0:36,1.0,0.0,1.0,1.0,N,0.5,0.3,26.15
2039,2039,2,140.0,237.0,1.0,0.5,1.14,4/4/2017 10:07,4/4/2017 10:12,1.0,0.0,1.0,1.0,N,0.0,0.3,7.8
2040,2040,2,113.0,68.0,1.0,0.5,1.95,4/5/2017 22:35,4/5/2017 22:50,1.0,0.0,1.0,1.0,N,0.5,0.3,13.8
2041,2041,2,234.0,158.0,2.2,0.5,1.11,4/3/2017 14:52,4/3/2017 15:02,2.0,0.0,1.0,1.0,N,0.0,0.3,11.0
2042,2042,2,90.0,230.0,1.0,0.5,1.51,4/6/2017 6:21,4/6/2017 6:26,5.0,0.0,1.0,1.0,N,0.0,0.3,8.3
2043,2043,1,237.0,236.0,1.25,0.5,0.9,4/3/2017 20:49,4/3/2017 20:52,1.0,0.0,1.0,1.0,N,0.5,0.3,7.55
2044,2044,1,230.0,186.0,0.0,0.5,0.5,4/4/2017 15:07,4/4/2017 15:11,1.0,0.0,2.0,1.0,N,0.0,0.3,5.3
2045,2045,2,231.0,90.0,2.82,0.5,2.14,4/7/2017 12:19,4/7/2017 12:32,2.0,0.0,1.0,1.0,N,0.0,0.3,14.12
2046,2046,1,132.0,100.0,10.0,0.5,17.8,4/7/2017 14:37,4/7/2017 15:53,1.0,5.76,1.0,2.0,Y,0.0,0.3,68.56
2047,2047,1,48.0,162.0,0.0,0.5,1.1,4/4/2017 16:47,4/4/2017 16:56,2.0,0.0,2.0,1.0,N,1.0,0.3,9.3
2048,2048,1,113.0,170.0,1.65,0.5,1.1,4/3/2017 16:23,4/3/2017 16:29,1.0,0.0,1.0,1.0,N,1.0,0.3,9.95
2049,2049,1,48.0,236.0,0.0,0.5,3.0,4/4/2017 19:50,4/4/2017 20:04,1.0,0.0,2.0,1.0,N,1.0,0.3,14.3
2050,2050,2,162.0,186.0,1.0,0.5,1.9,4/6/2017 19:04,4/6/2017 19:25,1.0,0.0,1.0,1.0,N,1.0,0.3,15.8
2051,2051,2,141.0,238.0,0.0,0.5,2.0,4/6/2017 18:14,4/6/2017 18:26,2.0,0.0,2.0,1.0,N,1.0,0.3,11.8
2052,2052,2,249.0,249.0,0.96,0.5,0.5,4/4/2017 7:47,4/4/2017 7:49,2.0,0.0,1.0,1.0,N,0.0,0.3,5.76
2053,2053,2,237.0,236.0,1.26,0.5,0.92,4/6/2017 6:42,4/6/2017 6:47,5.0,0.0,1.0,1.0,N,0.0,0.3,7.56
2054,2054,1,237.0,237.0,0.0,0.5,0.3,4/5/2017 9:52,4/5/2017 9:56,1.0,0.0,2.0,1.0,N,0.0,0.3,5.3
2055,2055,1,263.0,263.0,0.95,0.5,0.5,4/3/2017 14:25,4/3/2017 14:28,1.0,0.0,1.0,1.0,N,0.0,0.3,5.75
2056,2056,1,79.0,158.0,2.05,0.5,1.4,4/5/2017 19:36,4/5/2017 19:47,1.0,0.0,1.0,1.0,N,1.0,0.3,12.35
2057,2057,2,161.0,170.0,0.0,0.5,1.22,4/6/2017 20:21,4/6/2017 20:32,1.0,0.0,2.0,1.0,N,0.5,0.3,9.8
2058,2058,2,170.0,239.0,4.76,0.5,4.8,4/4/2017 10:25,4/4/2017 10:59,2.0,0.0,1.0,1.0,N,0.0,0.3,28.56
2059,2059,1,161.0,249.0,0.0,0.5,2.6,4/5/2017 16:20,4/5/2017 16:35,1.0,0.0,2.0,1.0,N,1.0,0.3,13.8
2060,2060,1,158.0,170.0,5.0,0.5,2.2,4/5/2017 10:03,4/5/2017 10:28,1.0,0.0,1.0,1.0,N,0.0,0.3,21.8
2061,2061,2,246.0,148.0,3.0,0.5,2.7,4/4/2017 10:46,4/4/2017 11:08,3.0,0.0,1.0,1.0,N,0.0,0.3,19.8
2062,2062,2,166.0,42.0,0.0,0.5,1.3,4/5/2017 18:10,4/5/2017 18:15,1.0,0.0,2.0,1.0,N,1.0,0.3,7.8
2063,2063,1,161.0,237.0,1.5,0.5,0.9,4/6/2017 19:16,4/6/2017 19:27,1.0,0.0,1.0,1.0,N,1.0,0.3,11.8
2064,2064,1,259.0,259.0,1.55,0.5,0.8,4/6/2017 8:31,4/6/2017 8:33,1.0,0.0,1.0,1.0,N,0.0,0.3,6.85
2065,2065,2,161.0,48.0,2.46,0.5,1.41,4/6/2017 11:06,4/6/2017 11:23,3.0,0.0,1.0,1.0,N,0.0,0.3,14.76
2066,2066,1,230.0,43.0,0.0,0.5,2.1,4/7/2017 10:02,4/7/2017 10:21,1.0,0.0,2.0,1.0,N,0.0,0.3,13.8
2067,2067,2,137.0,79.0,2.06,0.5,1.67,4/5/2017 10:50,4/5/2017 11:02,1.0,0.0,1.0,1.0,N,0.0,0.3,12.36
2068,2068,2,90.0,132.0,0.0,0.5,17.79,4/3/2017 6:59,4/3/2017 7:45,1.0,5.76,2.0,2.0,N,0.0,0.3,58.56
2069,2069,1,233.0,137.0,0.0,0.5,1.1,4/6/2017 11:59,4/6/2017 12:06,1.0,0.0,2.0,1.0,N,0.0,0.3,7.3
2070,2070,1,236.0,164.0,2.85,0.5,2.5,4/3/2017 13:15,4/3/2017 13:34,1.0,0.0,1.0,1.0,N,0.0,0.3,17.15
2071,2071,2,137.0,107.0,0.0,0.5,0.78,4/6/2017 15:47,4/6/2017 15:53,2.0,0.0,2.0,1.0,N,0.0,0.3,5.8
2072,2072,1,158.0,249.0,0.0,0.5,1.0,4/5/2017 21:07,4/5/2017 21:14,3.0,0.0,2.0,1.0,N,0.5,0.3,7.8
2073,2073,2,114.0,170.0,1.86,0.5,1.82,4/5/2017 21:14,4/5/2017 21:23,1.0,0.0,1.0,1.0,N,0.5,0.3,11.16
2074,2074,1,138.0,229.0,6.0,0.5,10.2,4/3/2017 20:22,4/3/2017 20:40,1.0,5.76,1.0,1.0,N,0.5,0.3,41.56
2075,2075,2,231.0,148.0,1.66,0.5,1.47,4/6/2017 0:37,4/6/2017 0:44,1.0,0.0,1.0,1.0,N,0.5,0.3,9.96
2076,2076,2,138.0,261.0,13.39,0.5,16.43,4/4/2017 17:33,4/4/2017 18:13,2.0,5.76,1.0,1.0,N,1.0,0.3,66.95
2077,2077,1,151.0,75.0,1.85,0.5,1.2,4/5/2017 15:01,4/5/2017 15:11,1.0,0.0,1.0,1.0,N,0.0,0.3,11.15
2078,2078,2,43.0,142.0,1.66,0.5,1.13,4/5/2017 10:14,4/5/2017 10:22,1.0,0.0,1.0,1.0,N,0.0,0.3,9.96
2079,2079,2,264.0,264.0,2.86,0.5,1.2,4/4/2017 11:57,4/4/2017 12:19,1.0,0.0,1.0,1.0,N,0.0,0.3,17.16
2080,2080,2,41.0,42.0,1.36,0.5,1.07,4/6/2017 14:38,4/6/2017 14:44,5.0,0.0,1.0,1.0,N,0.0,0.3,8.16
2081,2081,1,262.0,236.0,0.85,0.5,0.4,4/4/2017 7:21,4/4/2017 7:23,1.0,0.0,1.0,1.0,N,0.0,0.3,5.15
2082,2082,1,90.0,68.0,1.45,0.5,1.1,4/3/2017 21:01,4/3/2017 21:07,1.0,0.0,1.0,1.0,N,0.5,0.3,8.75
2083,2083,2,261.0,132.0,0.0,0.5,19.07,4/5/2017 15:07,4/5/2017 16:17,1.0,5.76,2.0,2.0,N,0.0,0.3,58.56
2084,2084,2,163.0,142.0,0.0,0.5,1.3,4/5/2017 22:34,4/5/2017 22:44,1.0,0.0,2.0,1.0,N,0.5,0.3,8.3
2085,2085,1,231.0,186.0,3.55,0.5,2.5,4/7/2017 11:15,4/7/2017 11:42,1.0,0.0,1.0,1.0,N,0.0,0.3,21.35
2086,2086,2,132.0,189.0,7.36,0.5,12.06,4/7/2017 2:35,4/7/2017 3:02,1.0,0.0,1.0,1.0,N,0.5,0.3,44.16
2087,2087,1,132.0,164.0,14.6,0.5,15.5,4/6/2017 15:09,4/6/2017 16:19,1.0,5.76,1.0,2.0,N,0.0,0.3,73.16
2088,2088,2,43.0,229.0,0.0,0.5,1.26,4/5/2017 9:40,4/5/2017 9:53,1.0,0.0,2.0,1.0,N,0.0,0.3,9.8
2089,2089,1,48.0,237.0,1.95,0.5,1.9,4/6/2017 21:43,4/6/2017 21:52,1.0,0.0,1.0,1.0,N,0.5,0.3,11.75
2090,2090,2,164.0,230.0,2.46,0.5,1.57,4/4/2017 18:14,4/4/2017 18:30,5.0,0.0,1.0,1.0,N,1.0,0.3,14.76
2091,2091,1,163.0,230.0,0.0,0.5,0.7,4/3/2017 23:21,4/3/2017 23:25,4.0,0.0,2.0,1.0,N,0.5,0.3,6.3
2092,2092,1,90.0,249.0,1.5,0.5,1.6,4/7/2017 0:07,4/7/2017 0:18,1.0,0.0,1.0,1.0,N,0.5,0.3,11.3
2093,2093,1,52.0,33.0,1.45,0.5,0.8,4/6/2017 18:23,4/6/2017 18:28,1.0,0.0,1.0,1.0,N,1.0,0.3,8.75
2094,2094,2,162.0,255.0,0.0,0.5,4.43,4/5/2017 20:21,4/5/2017 20:40,1.0,0.0,2.0,1.0,N,0.5,0.3,17.8
2095,2095,1,68.0,90.0,1.75,0.5,1.0,4/6/2017 10:13,4/6/2017 10:24,1.0,0.0,1.0,1.0,N,0.0,0.3,10.55
2096,2096,2,151.0,239.0,0.0,0.5,1.25,4/30/2017 18:46,4/30/2017 18:52,6.0,0.0,2.0,1.0,N,0.0,0.3,7.3
2097,2097,2,264.0,264.0,2.66,0.5,3.44,4/6/2017 1:41,4/6/2017 1:52,1.0,0.0,1.0,1.0,N,0.5,0.3,15.96
2098,2098,1,166.0,166.0,1.0,0.5,0.5,4/30/2017 18:51,4/30/2017 18:56,1.0,0.0,1.0,1.0,N,0.0,0.3,6.8
2099,2099,1,113.0,79.0,1.35,0.5,0.8,4/5/2017 21:22,4/5/2017 21:28,1.0,0.0,1.0,1.0,N,0.5,0.3,8.15
2100,2100,2,224.0,107.0,1.26,0.5,0.77,4/6/2017 9:35,4/6/2017 9:41,1.0,0.0,1.0,1.0,N,0.0,0.3,7.56
2101,2101,1,161.0,161.0,0.0,0.5,0.2,4/6/2017 11:10,4/6/2017 11:16,1.0,0.0,2.0,1.0,N,0.0,0.3,5.8
2102,2102,1,158.0,125.0,1.7,0.5,0.7,4/7/2017 12:04,4/7/2017 12:09,3.0,0.0,1.0,1.0,N,0.0,0.3,8.0
2103,2103,1,138.0,37.0,0.0,0.5,7.5,4/6/2017 2:42,4/6/2017 3:00,2.0,0.0,2.0,1.0,N,0.5,0.3,25.3
2104,2104,2,100.0,238.0,0.66,0.5,2.78,4/3/2017 18:56,4/3/2017 19:09,3.0,0.0,1.0,1.0,N,1.0,0.3,13.96
2105,2105,1,162.0,164.0,2.0,0.5,0.6,4/5/2017 9:39,4/5/2017 9:45,1.0,0.0,1.0,1.0,N,0.0,0.3,8.3
2106,2106,2,142.0,141.0,1.66,0.5,1.47,4/4/2017 0:47,4/4/2017 0:53,1.0,0.0,1.0,1.0,N,0.5,0.3,9.96
2107,2107,1,186.0,41.0,0.0,0.5,4.5,4/5/2017 0:09,4/5/2017 0:26,1.0,0.0,2.0,1.0,N,0.5,0.3,17.8
2108,2108,1,138.0,162.0,12.3,0.5,10.6,4/3/2017 11:29,4/3/2017 12:02,1.0,5.76,1.0,1.0,N,0.0,0.3,53.36
2109,2109,1,107.0,137.0,0.0,0.5,0.3,4/7/2017 15:05,4/7/2017 15:08,1.0,0.0,2.0,1.0,N,0.0,0.3,4.8
2110,2110,1,264.0,264.0,0.0,0.5,1.1,4/4/2017 18:30,4/4/2017 18:38,1.0,0.0,2.0,1.0,N,1.0,0.3,8.8
2111,2111,2,144.0,100.0,0.0,0.5,3.01,4/4/2017 9:54,4/4/2017 10:25,5.0,0.0,2.0,1.0,N,0.0,0.3,20.3
2112,2112,2,43.0,236.0,1.5,0.5,1.64,4/5/2017 13:26,4/5/2017 13:40,1.0,0.0,1.0,1.0,N,0.0,0.3,12.8
2113,2113,2,234.0,49.0,5.7,0.5,5.34,4/5/2017 21:22,4/5/2017 21:50,1.0,0.0,1.0,1.0,N,0.5,0.3,28.5
2114,2114,2,231.0,68.0,3.0,0.5,2.26,4/6/2017 9:37,4/6/2017 9:52,1.0,0.0,1.0,1.0,N,0.0,0.3,15.8
2115,2115,1,125.0,224.0,0.0,0.5,2.7,4/4/2017 20:30,4/4/2017 20:49,1.0,0.0,2.0,1.0,N,0.5,0.3,15.3
2116,2116,2,163.0,186.0,0.0,0.5,1.69,4/3/2017 13:57,4/3/2017 14:11,1.0,0.0,1.0,1.0,N,0.0,0.3,11.3
2117,2117,1,264.0,264.0,0.85,0.5,0.3,4/6/2017 12:30,4/6/2017 12:32,1.0,0.0,1.0,1.0,N,0.0,0.3,5.15
2118,2118,2,141.0,141.0,1.26,0.5,0.59,4/4/2017 19:27,4/4/2017 19:30,1.0,0.0,1.0,1.0,N,1.0,0.3,7.56
2119,2119,2,138.0,13.0,8.56,0.5,12.66,4/5/2017 18:44,4/5/2017 19:29,1.0,0.0,1.0,1.0,N,1.0,0.3,51.36
2120,2120,2,237.0,238.0,0.0,0.5,1.69,4/3/2017 11:21,4/3/2017 11:30,1.0,0.0,2.0,1.0,N,0.0,0.3,9.3
2121,2121,2,237.0,237.0,0.0,0.5,0.85,4/5/2017 19:12,4/5/2017 19:16,2.0,0.0,2.0,1.0,N,1.0,0.3,6.8
2122,2122,2,50.0,143.0,1.0,0.5,0.99,4/4/2017 17:22,4/4/2017 17:28,3.0,0.0,1.0,1.0,N,1.0,0.3,8.8
2123,2123,1,264.0,141.0,1.35,0.5,0.8,4/6/2017 10:13,4/6/2017 10:20,1.0,0.0,1.0,1.0,N,0.0,0.3,8.15
2124,2124,2,161.0,163.0,1.86,0.5,0.75,4/6/2017 16:44,4/6/2017 16:55,2.0,0.0,1.0,1.0,N,1.0,0.3,11.16
2125,2125,2,132.0,10.0,2.96,0.5,3.84,4/5/2017 17:51,4/5/2017 18:01,1.0,0.0,1.0,1.0,N,1.0,0.3,17.76
2126,2126,2,231.0,52.0,4.0,0.5,6.96,4/5/2017 22:55,4/5/2017 23:27,1.0,0.0,1.0,1.0,N,0.5,0.3,31.3
